Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45376,600.028,75.6231375869126,274.3638707686883,256.0,293.0,340.25,523.25
