Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45350,600.054,75.57653144550324,336.64176405733184,380.0,409.0,485.0,596.0
