Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45369,600.014,75.6132356911672,335.6312900879455,378.0,408.0,483.0,592.0
