Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
44998,600.035,74.99229211629321,390.52713453931284,477.0,506.0,521.0,709.0
