Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45463,600.03,75.76787827275304,297.9237841761432,286.0,386.0,491.0,567.0
