Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45435,599.986,75.72676695789569,300.1108176515902,287.0,395.0,493.0,578.0
