Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45399,600.001,75.66487389187685,273.7196193748761,260.0,281.0,301.0,523.0
