Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45393,600.057,75.64781345772151,271.6102482761659,256.0,286.0,324.0,524.0
