Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45479,600.039,75.7934067618938,266.5917016645045,254.0,273.0,290.0,516.0
