Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45463,600.031,75.76775199948003,267.1519917295383,254.0,274.0,292.0,515.0
