Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45430,600.036,75.71212393923032,274.6034118423949,261.0,283.0,307.0,525.0
