Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45479,600.055,75.79138578963595,267.54117284900724,253.0,272.0,314.0,510.0
