Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45442,600.052,75.73010339103944,274.8449892170239,260.0,282.0,328.0,516.0
