Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45412,600.052,75.68010772399725,268.69985906808773,253.0,271.0,340.0,521.0
