Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45124,600.075,75.19726700829062,279.9768194309015,258.0,311.0,381.0,561.0
