Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45375,600.071,75.61605210050143,335.4629421487603,378.0,407.0,481.0,594.0
