Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45232,600.025,75.38352568642973,275.2999867350548,256.0,295.0,342.0,528.0
