Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45035,600.039,75.05345485876751,388.4932830021095,477.0,504.0,519.0,701.0
