Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45322,600.056,75.52961723572466,276.8545298089228,258.0,304.0,339.0,530.0
