Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45406,600.028,75.67313525368816,277.44489715015635,261.0,292.0,352.0,521.0
