Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45440,600.027,75.72992548668643,273.4785651408451,261.0,280.0,299.0,523.0
