Total Requests,Test Duration (seconds),Average Throughput (req/sec),Average Latency (ms),Latency P50 (ms),Latency P90 (ms),Latency P95 (ms),Latency P99 (ms)
45422,600.046,75.69752985604437,268.07251992426575,255.0,276.0,303.0,516.0
